site	id	x	y	dbh	height	species	crown_area
41	29	19.607	30.506	122	10.4	Picea_abies	3.1522005
41	30	19.934	26.652	155	11.597	Picea_abies	5.8874675
41	31	21.082	26.123	149	11.13	Picea_abies	5.2383285
41	32	24.436	28.138	116	8.418	Betula_pubescens	3.842718
41	33	25.181	26.574	281	17.774	Picea_abies	4.824119
41	34	25.715	26.395	179	11.115	Picea_abies	3.679044
41	35	27.559	25.24	210	16.41	Picea_abies	2.5115585
41	36	28.78	25.905	142	9.668	Picea_abies	4.982297
42	1	-2.091	5.304	483	16.171	Pinus_sylvestris	31.1265855
42	2	0.555	12.815	354	15.625	Pinus_sylvestris	21.2632745
42	3	2.459	15.219	333	20.169	Pinus_sylvestris	15.550488
42	4	2.721	16.967	227	12.707	Pinus_sylvestris	4.0561435
42	5	3.427	23.347	415	12.095	Pinus_sylvestris	17.457063
42	6	8.564	17.637	372	13.152	Pinus_sylvestris	16.5107485
42	7	13.184	16.339	190	13.107	Pinus_sylvestris	4.560799
42	8	13.926	17.934	291	16.29	Picea_abies	10.401419
42	9	14.215	20.188	241	15.907	Pinus_sylvestris	5.277707
42	10	18.664	27.422	163	12.882	Pinus_sylvestris	7.6302985
